,name,pLDDT_full,pLDDT_inpaint,linker_start,linker_end
3252,hit6_swap_817_0,0.8363497,0.66937137,64,73
3253,CSM8_reloop_133_0,0.8293757,0.7031158,62,78
3254,CSM8_swap_306_0,0.8034149,0.5381819,61,79
3255,CSM8_reloop_1400_0,0.83833194,0.54334736,68,81
3256,CSM8_swap_605_0,0.7828987,0.5375398,63,78
3257,CSM8_reloop_1103_0,0.832065,0.51098686,68,89
3258,CSM8_reloop_430_0,0.86083955,0.6153882,63,78
3259,CSM8_swap_1433_0,0.850364,0.65392816,55,64
3260,hit6_swap_1135_0,0.8366215,0.7199999,67,84
3261,hit6_swap_1436_0,0.8299842,0.60512936,58,75
3262,hit6_reloop_19_0,0.81377834,0.5705049,60,71
3263,CSM8_swap_1130_0,0.8099615,0.58165354,62,74
3264,CSM8_swap_900_0,0.8371772,0.6552243,60,71
3265,CSM8_reloop_1227_0,0.82268995,0.57979846,69,82
3266,CSM8_swap_521_0,0.79491234,0.52000535,59,76
3267,hit6_reloop_1294_0,0.8313731,0.6868377,66,84
3268,CSM8_reloop_714_0,0.8419942,0.7304611,61,78
3269,CSM8_reloop_217_0,0.81538767,0.6501323,63,80
3270,hit6_reloop_1269_0,0.846549,0.552848,58,74
3271,CSM8_reloop_811_0,0.83994687,0.65904945,60,75
3272,CSM8_swap_1214_0,0.8607867,0.58607906,58,69
3273,hit6_swap_586_0,0.7987887,0.55908906,63,79
3274,hit6_swap_1211_0,0.83719724,0.5976263,66,82
3275,hit6_swap_1283_0,0.87509793,0.6781105,66,84
3276,hit6_reloop_565_0,0.827506,0.5890949,61,75
3277,hit6_swap_514_0,0.8488958,0.74194986,64,79
3278,CSM8_swap_1286_0,0.8305274,0.5960595,60,75
3279,CSM8_reloop_883_0,0.8549409,0.6381926,60,81
3280,hit6_reloop_598_0,0.8438871,0.6255516,62,79
3281,CSM8_reloop_1248_0,0.8206455,0.60432005,69,89
3282,CSM8_reloop_285_0,0.8159684,0.63570994,63,77
3283,CSM8_reloop_278_0,0.81130594,0.63461447,68,88
3284,CSM8_reloop_786_0,0.81601727,0.651775,67,84
3285,hit6_reloop_1206_0,0.8271184,0.5775124,63,84
3286,hit6_swap_333_0,0.8251102,0.5356644,59,68
3287,CSM8_reloop_73_0,0.847025,0.69669914,59,79
3288,CSM8_swap_992_0,0.84349144,0.6413468,61,71
3289,hit6_reloop_342_0,0.86658937,0.5733689,65,78
3290,hit6_reloop_641_0,0.83958817,0.64232516,65,80
3291,hit6_swap_1459_0,0.82792276,0.68286324,56,73
3292,CSM8_swap_2_0,0.8694921,0.54234517,61,71
3293,hit6_reloop_76_0,0.8320516,0.64672965,60,78
3294,hit6_swap_630_0,0.8386674,0.6254351,56,66
3295,hit6_reloop_1122_0,0.82473236,0.59589005,67,85
3296,CSM8_swap_369_0,0.81283367,0.5919054,65,75
3297,CSM8_swap_697_0,0.8245786,0.62751436,65,75
3298,CSM8_reloop_1191_0,0.78804743,0.54360807,69,85
3299,CSM8_swap_394_0,0.86484444,0.5675681,61,75
3300,hit6_swap_935_0,0.8357325,0.69862735,65,83
3301,CSM8_reloop_1492_0,0.8400955,0.722594,67,84
3302,hit6_reloop_1421_0,0.8494727,0.6528848,63,76
3303,hit6_reloop_944_0,0.79446185,0.6037049,68,87
3304,CSM8_reloop_386_0,0.8218458,0.66721016,67,88
3305,CSM8_reloop_678_0,0.85891503,0.6064326,65,82
3306,CSM8_reloop_685_0,0.7934316,0.6015231,64,79
3307,hit6_swap_417_0,0.8415167,0.58143383,59,75
3308,CSM8_swap_1378_0,0.8576156,0.5477267,61,72
3309,hit6_reloop_466_0,0.87056553,0.652289,65,77
3310,hit6_swap_1380_0,0.84458834,0.6387302,61,79
3311,hit6_reloop_198_0,0.85018134,0.7218094,58,77
3312,hit6_reloop_165_0,0.8456963,0.65675575,65,84
3313,CSM8_reloop_980_0,0.84810627,0.7007175,56,71
3314,CSM8_swap_1385_0,0.867541,0.5337915,58,69
3315,hit6_swap_114_0,0.8345111,0.5914484,62,71
3316,CSM8_reloop_1092_0,0.86792076,0.65382177,60,76
3317,CSM8_swap_794_0,0.83012366,0.6009326,65,83
3318,hit6_reloop_1021_0,0.8528414,0.65010506,65,78
3319,hit6_reloop_847_0,0.78913087,0.5652248,61,82
3320,hit6_swap_836_0,0.83621407,0.71900874,66,79
3321,CSM8_swap_297_0,0.8337456,0.5899267,62,76
3322,CSM8_swap_769_0,0.7935615,0.5353099,60,76
3323,hit6_swap_1059_0,0.84036577,0.56403506,65,79
3324,hit6_reloop_241_0,0.84407014,0.5502707,59,78
3325,CSM8_swap_891_0,0.7980686,0.5138701,57,73
3326,hit6_normal_50_0,0.89657676,0.6090097,58,70
3327,hit6_swap_230_0,0.82715404,0.5896819,65,79
3328,hit6_swap_733_0,0.79983646,0.5858741,63,80
3329,hit6_reloop_742_0,0.83482176,0.6984774,67,78
3330,CSM8_normal_55_0,0.9161734,0.56608754,58,69
3331,hit6_swap_1036_0,0.84873974,0.69289666,60,77
3332,CSM8_swap_803_0,0.8504622,0.58086866,63,72
3333,CSM8_swap_1033_0,0.8274701,0.62701905,62,74
3334,CSM8_swap_205_0,0.8537364,0.5476134,61,78
3335,hit6_swap_45_0,0.8251099,0.61806184,59,74
3336,hit6_reloop_828_0,0.82581335,0.6667175,64,76
3337,CSM8_reloop_533_0,0.77801424,0.586845,67,88
3338,hit6_swap_859_0,0.8286576,0.5340376,55,68
3339,CSM8_reloop_1000_0,0.84605837,0.6301172,63,80
3340,CSM8_swap_706_0,0.8610036,0.6438302,67,79
3341,hit6_swap_186_0,0.84494394,0.61372566,60,70
3342,hit6_swap_478_0,0.8389351,0.5582715,67,77
3343,CSM8_swap_1317_0,0.8247255,0.5519429,55,67
3344,hit6_reloop_409_0,0.8236547,0.6454356,62,82
3345,CSM8_reloop_912_0,0.82081807,0.62486005,63,82
3346,CSM8_swap_53_0,0.79568434,0.49529928,60,70
3347,hit6_swap_1312_0,0.8183774,0.63029945,58,75
3348,hit6_swap_485_0,0.845728,0.5930971,56,75
3349,CSM8_reloop_617_0,0.83677953,0.67250794,65,81
3350,hit6_reloop_1397_0,0.8281423,0.7004787,68,87
3351,CSM8_swap_422_0,0.8446108,0.56809413,63,76
3352,CSM8_reloop_1324_0,0.84567404,0.57591116,66,81
3353,CSM8_swap_121_0,0.8557141,0.5791011,58,72
3354,CSM8_reloop_314_0,0.8859993,0.6601181,63,75
3355,hit6_swap_443_0,0.8184188,0.5876361,65,74
3356,CSM8_swap_95_0,0.82372326,0.4925653,68,82
3357,hit6_reloop_432_0,0.86242914,0.6120534,61,76
3358,CSM8_swap_68_0,0.8198732,0.5456777,61,79
3359,hit6_swap_1329_0,0.83474046,0.62673676,59,71
3360,hit6_reloop_131_0,0.8480839,0.68744355,58,73
3361,hit6_swap_140_0,0.8348064,0.6465079,65,82
3362,CSM8_swap_419_0,0.821707,0.650091,64,75
3363,hit6_reloop_1351_0,0.82640713,0.6516945,67,84
3364,hit6_reloop_215_0,0.8103192,0.60779375,69,90
3365,hit6_swap_264_0,0.83783907,0.45932126,59,72
3366,hit6_swap_767_0,0.82803506,0.58343935,63,81
3367,CSM8_swap_1008_0,0.83466023,0.60709137,57,68
3368,hit6_swap_299_0,0.8373824,0.5795759,54,70
3369,CSM8_swap_838_0,0.79730284,0.51965696,59,76
3370,hit6_reloop_716_0,0.8640493,0.6350607,63,82
3371,hit6_reloop_1075_0,0.84168196,0.7392984,67,79
3372,CSM8_reloop_508_0,0.8752839,0.6583839,66,79
3373,hit6_reloop_813_0,0.8234533,0.6175025,59,79
3374,hit6_swap_83_0,0.7914157,0.5390438,63,79
3375,hit6_swap_862_0,0.8343501,0.6732087,63,73
3376,CSM8_swap_251_0,0.8140571,0.54722536,67,85
3377,hit6_swap_11_0,0.7927344,0.5905122,64,77
3378,hit6_reloop_881_0,0.8575746,0.5935377,66,79
3379,CSM8_reloop_567_0,0.8259511,0.61478865,70,87
3380,CSM8_swap_752_0,0.85336965,0.56953734,57,70
3381,CSM8_reloop_1054_0,0.87079763,0.5812341,65,77
3382,hit6_reloop_784_0,0.8310263,0.6871089,64,84
3383,hit6_swap_1062_0,0.8510205,0.57975656,59,74
3384,CSM8_normal_93_0,0.9016207,0.45040452,58,75
3385,hit6_swap_708_0,0.84400505,0.65947294,56,68
3386,CSM8_swap_1067_0,0.8126475,0.6051104,63,74
3387,hit6_normal_96_0,0.8848243,0.54672825,58,72
3388,CSM8_swap_857_0,0.8590167,0.5590416,55,74
3389,hit6_reloop_287_0,0.85479295,0.5964912,64,84
3390,CSM8_reloop_643_0,0.8041113,0.6001614,65,82
3391,CSM8_reloop_1370_0,0.8423957,0.6804344,61,76
3392,CSM8_swap_476_0,0.8481925,0.6727519,54,68
3393,CSM8_swap_188_0,0.7728458,0.54701203,60,78
3394,CSM8_swap_175_0,0.8170557,0.6414207,62,77
3395,CSM8_reloop_340_0,0.8802227,0.7241962,62,76
3396,CSM8_swap_1343_0,0.81379336,0.5360208,64,80
3397,CSM8_reloop_946_0,0.81149876,0.6818977,67,82
3398,hit6_swap_2_0,0.7921615,0.5819779,57,76
3399,hit6_swap_1346_0,0.8357645,0.72731745,64,81
3400,CSM8_reloop_48_0,0.857157,0.7230059,59,74
3401,CSM8_swap_1467_0,0.8242535,0.5098297,57,72
3402,hit6_swap_308_0,0.8581036,0.58680505,61,71
3403,CSM8_swap_1199_0,0.8227819,0.5776117,60,70
3404,hit6_reloop_379_0,0.8394209,0.6742863,64,77
3405,hit6_swap_1161_0,0.8440354,0.6155676,61,77
3406,hit6_reloop_687_0,0.8166789,0.58926547,61,78
3407,hit6_swap_1462_0,0.8709044,0.6800486,66,84
3408,CSM8_swap_954_0,0.8388287,0.70428014,64,81
3409,CSM8_swap_1164_0,0.8556071,0.5935354,57,72
3410,hit6_reloop_982_0,0.8364491,0.69414234,61,82
3411,hit6_reloop_1119_0,0.8232926,0.49803424,62,82
3412,CSM8_reloop_499_0,0.84432864,0.7139554,62,76
3413,CSM8_reloop_167_0,0.841936,0.6972768,62,82
3414,CSM8_reloop_1454_0,0.8318944,0.7058342,65,86
3415,CSM8_swap_352_0,0.8188087,0.5675861,58,74
3416,CSM8_normal_2_0,0.90514976,0.5139943,58,76
3417,CSM8_reloop_1157_0,0.8370393,0.6073387,66,83
3418,CSM8_swap_651_0,0.8394855,0.62722677,60,71
3419,CSM8_reloop_464_0,0.8258451,0.67638665,67,84
3420,CSM8_reloop_845_0,0.8449506,0.57709676,63,81
3421,CSM8_swap_1240_0,0.8190932,0.6774164,67,81
3422,hit6_swap_1245_0,0.79851276,0.52839,64,78
3423,CSM8_swap_575_0,0.7959122,0.5789269,55,71
3424,CSM8_reloop_1273_0,0.80306524,0.5840434,60,78
3425,CSM8_reloop_740_0,0.8370897,0.7402882,67,85
3426,CSM8_swap_588_0,0.84090924,0.6865707,61,72
3427,hit6_reloop_1252_0,0.8537267,0.62888926,66,82
3428,hit6_reloop_531_0,0.84137666,0.7125188,66,77
3429,hit6_swap_540_0,0.8284101,0.66808856,64,76
3430,hit6_reloop_1176_0,0.84405226,0.65769714,58,70
3431,hit6_reloop_1488_0,0.8372034,0.66784215,63,75
3432,CSM8_reloop_108_0,0.8626834,0.6727839,69,80
3433,hit6_swap_961_0,0.8648874,0.6103378,57,70
3434,CSM8_reloop_1138_0,0.8593938,0.5811425,65,82
3435,hit6_reloop_1475_0,0.8736202,0.6670537,64,78
3436,CSM8_reloop_27_0,0.8028218,0.61028147,64,82
3437,hit6_swap_699_0,0.8511945,0.5164798,65,76
3438,CSM8_swap_1408_0,0.84149873,0.6064785,66,83
3439,hit6_swap_367_0,0.8270423,0.50991225,57,71
3440,hit6_reloop_316_0,0.83753985,0.74030274,62,82
3441,hit6_reloop_22_0,0.8275971,0.53893995,68,82
3442,hit6_reloop_615_0,0.8336495,0.6762066,65,78
3443,hit6_swap_664_0,0.86742014,0.5769245,62,76
3444,CSM8_swap_876_0,0.80645305,0.62578416,58,75
3445,hit6_swap_729_0,0.8224585,0.6005045,62,72
3446,CSM8_swap_1046_0,0.81852293,0.65475154,57,74
3447,hit6_reloop_758_0,0.8573888,0.68798953,65,83
3448,CSM8_reloop_1088_0,0.8128535,0.57246584,62,78
3449,CSM8_swap_270_0,0.8483152,0.5892254,64,83
3450,hit6_swap_30_0,0.8252562,0.6269897,64,75
3451,CSM8_reloop_546_0,0.8542924,0.6663129,60,75
3452,CSM8_reloop_1075_0,0.84598804,0.60543734,65,77
3453,CSM8_swap_773_0,0.7914972,0.57153106,64,74
3454,CSM8_swap_1362_0,0.82084227,0.50175685,64,82
3455,hit6_reloop_182_0,0.8174705,0.6531927,63,83
3456,CSM8_reloop_967_0,0.8502043,0.63717246,64,81
3457,hit6_swap_1367_0,0.8725789,0.6173224,58,77
3458,CSM8_swap_26_0,0.8331429,0.5036358,61,79
3459,hit6_reloop_481_0,0.83496857,0.71301204,70,86
3460,CSM8_reloop_662_0,0.7999301,0.5198255,60,80
3461,CSM8_swap_457_0,0.82147723,0.5905945,61,74
3462,CSM8_reloop_1351_0,0.85348946,0.556716,65,77
3463,CSM8_swap_154_0,0.82379776,0.5694616,60,79
3464,CSM8_reloop_361_0,0.861532,0.5974646,60,75
3465,CSM8_swap_438_0,0.81508595,0.55295366,61,75
3466,hit6_swap_462_0,0.8203043,0.6634031,67,77
3467,hit6_reloop_413_0,0.8378239,0.66636515,67,85
3468,CSM8_reloop_908_0,0.8457086,0.62054497,65,77
3469,hit6_reloop_110_0,0.8495125,0.73390394,61,76
3470,CSM8_swap_49_0,0.85769093,0.5371776,66,77
3471,hit6_swap_1308_0,0.8419628,0.5748713,60,79
3472,hit6_swap_161_0,0.812104,0.61836565,58,70
3473,CSM8_reloop_8_0,0.84038913,0.5698603,58,79
3474,hit6_reloop_1054_0,0.83597636,0.628807,67,80
3475,hit6_reloop_832_0,0.8412798,0.70385987,58,71
3476,CSM8_reloop_529_0,0.76655495,0.56161386,67,86
3477,hit6_swap_843_0,0.8275268,0.6428742,64,75
3478,hit6_reloop_234_0,0.8238773,0.5776299,57,70
3479,hit6_swap_245_0,0.8130139,0.65218073,65,83
3480,hit6_normal_25_0,0.9304942,0.53751785,58,69
3481,CSM8_swap_819_0,0.80522037,0.53215784,57,68
3482,hit6_swap_746_0,0.8511748,0.6622069,61,78
3483,CSM8_swap_1029_0,0.84837633,0.5410052,58,68
3484,hit6_reloop_737_0,0.8422913,0.57632005,60,80
3485,CSM8_normal_20_0,0.90062165,0.6110271,58,69
3486,hit6_reloop_510_0,0.8305591,0.67061543,67,82
3487,hit6_swap_561_0,0.8366801,0.6282286,55,69
3488,hit6_reloop_1273_0,0.83430296,0.6683732,62,76
3489,CSM8_swap_1429_0,0.83861685,0.66625535,67,82
3490,hit6_swap_346_0,0.84710646,0.52506083,65,79
3491,hit6_reloop_337_0,0.8332081,0.68098545,62,82
3492,hit6_reloop_634_0,0.8339241,0.66452,65,76
3493,hit6_swap_645_0,0.8190149,0.5473782,62,76
3494,hit6_reloop_1157_0,0.83733803,0.602061,64,84
3495,CSM8_reloop_129_0,0.83431774,0.6996725,66,83
3496,CSM8_reloop_1119_0,0.8432578,0.58002377,66,77
3497,hit6_swap_940_0,0.8346819,0.54303575,59,68
3498,hit6_reloop_1454_0,0.8359649,0.661032,64,78
3499,hit6_reloop_1138_0,0.84743285,0.68704796,58,72
3500,CSM8_reloop_146_0,0.8635935,0.6553049,63,79
3501,CSM8_swap_373_0,0.8638067,0.5302778,59,73
3502,CSM8_reloop_1475_0,0.86308753,0.58048797,63,74
3503,CSM8_swap_670_0,0.8419223,0.63477325,57,73
3504,CSM8_reloop_1176_0,0.8203641,0.6142701,58,74
3505,CSM8_reloop_1488_0,0.8342798,0.68747395,60,71
3506,CSM8_reloop_445_0,0.86897284,0.56110156,59,75
3507,CSM8_swap_1446_0,0.8738298,0.5856316,60,71
3508,hit6_swap_329_0,0.8541528,0.59253573,59,70
3509,CSM8_reloop_69_0,0.83672506,0.6213799,59,80
3510,CSM8_swap_988_0,0.81660116,0.584759,63,78
3511,hit6_swap_1140_0,0.8189174,0.60672987,66,82
3512,hit6_reloop_358_0,0.8098802,0.61818105,68,87
3513,hit6_reloop_91_0,0.857967,0.7016589,64,82
3514,hit6_swap_1443_0,0.8217925,0.6696031,63,76
3515,CSM8_swap_1145_0,0.83256435,0.622548,58,68
3516,CSM8_reloop_94_0,0.8326148,0.6915043,61,77
3517,CSM8_swap_975_0,0.8356645,0.58799887,58,68
3518,CSM8_reloop_1252_0,0.7912833,0.54281735,61,80
3519,CSM8_swap_554_0,0.8257594,0.64067113,61,75
3520,CSM8_reloop_761_0,0.8631576,0.65038383,60,80
3521,CSM8_reloop_262_0,0.8369109,0.5375533,62,78
3522,CSM8_reloop_864_0,0.86776835,0.5739901,59,70
3523,hit6_swap_1299_0,0.8316418,0.5444245,61,75
3524,CSM8_swap_1261_0,0.8099324,0.5235467,58,73
3525,CSM8_reloop_899_0,0.82507116,0.5938507,61,75
3526,hit6_reloop_582_0,0.83343667,0.7445502,66,84
3527,hit6_swap_1264_0,0.82396626,0.573441,59,69
3528,CSM8_swap_1202_0,0.8280728,0.5881061,66,80
3529,CSM8_reloop_807_0,0.8385538,0.66497666,61,74
3530,hit6_swap_1207_0,0.86172825,0.5836343,60,78
3531,hit6_swap_590_0,0.818337,0.45003673,65,77
3532,CSM8_reloop_702_0,0.83807135,0.7364477,68,80
3533,hit6_reloop_1282_0,0.863845,0.62581974,58,71
3534,CSM8_swap_537_0,0.83389306,0.59525657,61,77
3535,CSM8_reloop_1231_0,0.85188264,0.57780755,65,86
3536,CSM8_reloop_201_0,0.8081464,0.5874984,57,76
3537,hit6_swap_1123_0,0.8432901,0.56132764,68,84
3538,CSM8_swap_1425_0,0.8317412,0.5222662,56,75
3539,CSM8_swap_916_0,0.81795985,0.5723032,61,74
3540,CSM8_swap_1126_0,0.8388625,0.51231885,64,73
3541,hit6_swap_649_0,0.8043769,0.5989567,68,80
3542,hit6_swap_1420_0,0.8641527,0.60698205,58,76
3543,hit6_reloop_638_0,0.8119059,0.58049953,66,82
3544,CSM8_reloop_1416_0,0.80333376,0.55372,67,88
3545,CSM8_swap_310_0,0.83796567,0.6602788,55,68
3546,CSM8_reloop_125_0,0.8470979,0.62733215,60,75
3547,hit6_reloop_1458_0,0.84171516,0.6168754,60,75
3548,CSM8_reloop_426_0,0.82419217,0.64242816,65,84
3549,CSM8_reloop_1115_0,0.8430902,0.6821779,66,87
3550,CSM8_swap_613_0,0.8394151,0.6209526,63,75
3551,CSM8_reloop_1187_0,0.83390474,0.68648523,61,81
3552,CSM8_reloop_1479_0,0.8360356,0.70304346,66,79
3553,CSM8_swap_681_0,0.872396,0.5297238,59,71
3554,hit6_reloop_1134_0,0.8446889,0.65670246,63,78
3555,hit6_reloop_1437_0,0.7969547,0.55659664,62,81
3556,CSM8_reloop_449_0,0.86550057,0.6022303,68,84
3557,hit6_swap_923_0,0.835937,0.62236905,57,70
3558,CSM8_reloop_1484_0,0.839558,0.71722823,68,80
3559,CSM8_swap_382_0,0.8236796,0.5766589,68,84
3560,hit6_reloop_354_0,0.8164736,0.65166146,63,82
3561,CSM8_reloop_65_0,0.8603575,0.6522456,56,71
3562,CSM8_swap_984_0,0.79880106,0.5852696,64,82
3563,CSM8_reloop_98_0,0.788042,0.5347229,69,90
3564,CSM8_swap_979_0,0.8157683,0.51502526,61,70
3565,CSM8_swap_1149_0,0.80530596,0.5642195,61,76
3566,hit6_swap_626_0,0.7917308,0.5840154,60,78
3567,hit6_reloop_60_0,0.83531636,0.7206996,69,80
3568,hit6_reloop_657_0,0.8241786,0.67396986,63,84
3569,CSM8_reloop_293_0,0.8393967,0.66656727,57,75
3570,CSM8_swap_558_0,0.8219977,0.5194763,57,70
3571,hit6_reloop_1210_0,0.8580788,0.67450815,57,71
3572,CSM8_reloop_790_0,0.8178538,0.5877432,68,79
3573,hit6_swap_502_0,0.8555779,0.5322547,56,73
3574,hit6_reloop_573_0,0.84057885,0.7100889,61,81
3575,hit6_swap_1295_0,0.8291119,0.6717885,62,75
3576,CSM8_reloop_868_0,0.79415834,0.57953674,68,89
3577,hit6_swap_1268_0,0.82870674,0.5243358,65,81
3578,CSM8_reloop_895_0,0.84215873,0.67608315,61,73
3579,CSM8_swap_1290_0,0.8130633,0.67481995,63,80
3580,hit6_normal_46_0,0.8976093,0.5347548,58,67
3581,hit6_swap_226_0,0.825863,0.6722888,65,80
3582,CSM8_swap_887_0,0.8189864,0.57435715,58,73
3583,hit6_reloop_257_0,0.8476351,0.74379945,61,78
3584,CSM8_normal_43_0,0.89611226,0.4428912,58,75
3585,hit6_swap_725_0,0.8465535,0.6866932,61,74
3586,hit6_reloop_1037_0,0.8694629,0.6386018,65,86
3587,CSM8_swap_782_0,0.8598784,0.63049966,61,73
3588,CSM8_swap_281_0,0.8309506,0.5352272,62,80
3589,CSM8_reloop_1079_0,0.8381413,0.7244005,64,81
3590,hit6_swap_820_0,0.83309424,0.69310176,67,86
3591,hit6_reloop_851_0,0.85657,0.7087135,70,87
3592,hit6_swap_1396_0,0.8421183,0.59557086,58,74
3593,hit6_reloop_470_0,0.85153896,0.7194862,67,79
3594,CSM8_swap_1393_0,0.8077027,0.60828173,58,74
3595,hit6_swap_102_0,0.8094334,0.57924366,58,76
3596,CSM8_reloop_996_0,0.8472124,0.7162302,67,84
3597,hit6_reloop_173_0,0.8475977,0.5635342,66,83
3598,CSM8_reloop_390_0,0.8673328,0.59970087,66,77
3599,CSM8_reloop_693_0,0.83538854,0.6563958,63,74
3600,hit6_reloop_1313_0,0.85943604,0.6684597,64,85
3601,CSM8_swap_158_0,0.84246504,0.6337449,56,67
3602,CSM8_reloop_1332_0,0.83498555,0.6900966,63,80
3603,CSM8_swap_434_0,0.82869726,0.65746516,64,75
3604,hit6_reloop_1381_0,0.8438846,0.7207201,64,80
3605,CSM8_reloop_601_0,0.8685843,0.6363049,61,77
3606,CSM8_reloop_302_0,0.83672214,0.660225,64,76
3607,CSM8_swap_137_0,0.78311414,0.61633974,68,82
3608,CSM8_reloop_904_0,0.8528793,0.6569379,61,77
3609,hit6_swap_190_0,0.81474096,0.5818182,62,80
3610,CSM8_swap_1301_0,0.80288416,0.5772201,60,72
3611,CSM8_reloop_4_0,0.84472597,0.71281576,61,77
3612,hit6_swap_493_0,0.84266794,0.5528337,64,80
3613,hit6_swap_1304_0,0.80650693,0.5992027,61,80
3614,CSM8_swap_45_0,0.8327157,0.6125634,56,70
3615,hit6_reloop_1058_0,0.82654166,0.5784631,66,82
3616,hit6_swap_53_0,0.80821157,0.56801724,62,77
3617,CSM8_swap_213_0,0.823569,0.5219431,55,68
3618,CSM8_swap_710_0,0.83814394,0.6043396,62,71
3619,CSM8_reloop_1016_0,0.81900597,0.6026146,60,74
3620,CSM8_reloop_525_0,0.79645383,0.5852763,64,83
3621,hit6_swap_249_0,0.8188332,0.56301963,61,70
3622,hit6_normal_29_0,0.87074435,0.53612566,58,74
3623,hit6_reloop_238_0,0.8115124,0.59869474,65,86
3624,hit6_swap_1020_0,0.814689,0.5926632,59,76
3625,CSM8_swap_1025_0,0.78148407,0.59512556,64,79
3626,CSM8_swap_815_0,0.8433577,0.522899,62,77
3627,hit6_swap_1493_0,0.8564782,0.6893877,60,76
3628,hit6_reloop_375_0,0.88656616,0.61264163,60,72
3629,CSM8_swap_1195_0,0.8265015,0.5619011,59,74
3630,CSM8_reloop_44_0,0.8234797,0.6338241,67,78
3631,CSM8_swap_1496_0,0.820716,0.58634543,60,78
3632,CSM8_swap_1168_0,0.8422968,0.5818615,63,72
3633,hit6_swap_607_0,0.8581763,0.69223464,67,78
3634,CSM8_swap_958_0,0.8012121,0.53498036,54,72
3635,hit6_reloop_388_0,0.8263072,0.7152661,65,86
3636,hit6_swap_1190_0,0.81444496,0.6012455,58,72
3637,hit6_reloop_41_0,0.8461997,0.5912953,66,87
3638,CSM8_reloop_1458_0,0.84012246,0.6787148,60,80
3639,CSM8_reloop_495_0,0.87157774,0.61658126,57,68
3640,hit6_reloop_1115_0,0.81867844,0.64856917,63,76
3641,hit6_reloop_1416_0,0.81999516,0.5515909,58,79
3642,CSM8_reloop_468_0,0.8289966,0.6362739,60,81
3643,CSM8_reloop_196_0,0.8535934,0.6682585,63,80
3644,hit6_reloop_973_0,0.84459525,0.73298395,64,75
3645,hit6_swap_523_0,0.83462375,0.65251935,61,71
3646,CSM8_reloop_849_0,0.8186842,0.55734205,62,83
3647,hit6_reloop_552_0,0.8288346,0.6785911,69,82
3648,hit6_swap_1249_0,0.8364041,0.5689145,60,75
3649,CSM8_swap_579_0,0.8085672,0.53783303,57,72
3650,CSM8_reloop_1282_0,0.8709103,0.62890464,67,81
3651,CSM8_swap_584_0,0.81071544,0.6316411,65,77
3652,hit6_reloop_1231_0,0.8372813,0.70858735,64,79
3653,CSM8_reloop_723_0,0.8786361,0.6960814,67,84
3654,CSM8_reloop_1210_0,0.81235,0.65427375,67,80
3655,CSM8_swap_516_0,0.8434559,0.6465688,61,72
3656,CSM8_reloop_220_0,0.8193833,0.6563232,64,79
3657,CSM8_swap_1223_0,0.84062105,0.5360492,57,76
3658,CSM8_reloop_826_0,0.8179068,0.64543396,68,89
3659,hit6_swap_1226_0,0.83234435,0.6690129,58,70
3660,CSM8_swap_331_0,0.8577524,0.5487621,63,76
3661,hit6_swap_990_0,0.8386905,0.7452236,66,83
3662,CSM8_reloop_1437_0,0.861207,0.5453439,62,78
3663,CSM8_reloop_104_0,0.85229236,0.6276578,66,86
3664,hit6_reloop_1484_0,0.8250541,0.63728917,60,81
3665,hit6_reloop_1187_0,0.83091843,0.631828,61,75
3666,hit6_reloop_1479_0,0.8127446,0.6351309,69,89
3667,CSM8_reloop_407_0,0.8466336,0.65260834,58,70
3668,CSM8_swap_632_0,0.8220283,0.578882,60,69
3669,CSM8_reloop_1134_0,0.85334826,0.52613646,66,79
3670,hit6_swap_1102_0,0.8103581,0.67679954,64,81
3671,hit6_swap_695_0,0.81539863,0.5658126,61,76
3672,CSM8_swap_1404_0,0.84466743,0.53877187,58,74
3673,CSM8_swap_1107_0,0.8144296,0.50592476,60,72
3674,CSM8_swap_937_0,0.85163313,0.63973325,58,69
3675,hit6_swap_1401_0,0.8484424,0.5282856,59,73
3676,CSM8_swap_99_0,0.8181733,0.56849146,55,67
3677,CSM8_reloop_925_0,0.81067747,0.6174537,68,81
3678,CSM8_swap_1320_0,0.80264497,0.5719663,61,77
3679,hit6_swap_1325_0,0.85627663,0.5278066,59,69
3680,CSM8_swap_64_0,0.82211244,0.5936397,61,71
3681,CSM8_swap_415_0,0.8434831,0.56946826,56,69
3682,CSM8_reloop_1313_0,0.8345628,0.7185119,69,81
3683,CSM8_reloop_620_0,0.82740843,0.5851159,56,67
3684,CSM8_reloop_323_0,0.82510847,0.6451615,66,77
3685,CSM8_swap_116_0,0.8314152,0.64653563,62,81
3686,hit6_swap_796_0,0.8285014,0.5450274,57,66
3687,hit6_swap_268_0,0.8341502,0.6880108,64,73
3688,hit6_swap_1001_0,0.8498705,0.5502069,62,71
3689,hit6_reloop_219_0,0.84271777,0.69781166,60,72
3690,CSM8_swap_834_0,0.82707137,0.550811,60,69
3691,CSM8_swap_1004_0,0.8409783,0.63533133,58,69
3692,hit6_swap_295_0,0.84778726,0.6811169,57,69
3693,hit6_reloop_1079_0,0.8428675,0.720388,66,78
3694,hit6_swap_893_0,0.8409084,0.5735073,58,77
3695,hit6_swap_72_0,0.782758,0.51673305,66,80
3696,CSM8_swap_232_0,0.8229408,0.56620073,66,84
3697,CSM8_reloop_1037_0,0.8249504,0.60715723,56,72
