,name,full_native_rif_score,full_native_rif_bb-hbond,full_native_rif_hyd-cont,full_native_rif_hyd-ddg,just_trp_rif_score,just_trp_rif_bb-hbond,just_trp_rif_hyd-cont,just_trp_rif_hyd-ddg
5575,HHH_b2_02319_000000059_std_0001_0001,-1.322,0.0,0.0,-0.0,-1.322,0.0,0.0,-0.0
5576,HHH_b2_00283_000000277_std_0001_0001,5.622,0.0,0.0,-0.0,5.622,0.0,0.0,-0.0
5577,HHH_b2_07653_000000249_std_0001_0001,-0.625,0.0,0.0,-0.0,-0.625,0.0,0.0,-0.0
5578,HHH_b1_08119_000000023_std_0001_0001,1.005,0.0,0.0,-0.0,1.005,0.0,0.0,-0.0
5579,m_HHH_b1_03149_000000023_nat_0001_23_37_H_._HHH_b1_05076_0001_0001_0001,347.035,0.0,0.0,-0.0,347.035,0.0,0.0,-0.0
5580,m_HHH_b1_08663_000000206_std_0001_24_39_H_._HHH_b2_06974_0001_0001_0001,0.366,0.0,0.0,-0.0,0.366,0.0,0.0,-0.0
5581,HHH_b1_03911_000000098_std_0001_0001,-0.612,0.0,0.0,-0.0,-0.612,0.0,0.0,-0.0
5582,HHH_b1_04277_000000009_std_0001_0001,0.346,0.0,0.0,-0.0,0.346,0.0,0.0,-0.0
5583,HHH_b1_02698_000000042_std_0001_0001,-1.465,0.0,0.0,-0.0,-1.465,0.0,0.0,-0.0
5584,HHH_b1_03437_000000118_std_0001_0001,-1.81,0.0,0.0,-0.0,-1.81,0.0,0.0,-0.0
5585,HHH_b1_00844_000000076_std_0001_0001,-0.933,0.0,0.0,-0.0,-0.933,0.0,0.0,-0.0
5586,HHH_b1_02008_000000089_nat_0001_0001,-0.553,0.0,0.0,-0.0,-0.553,0.0,0.0,-0.0
5587,HHH_b2_07016_000000219_std_0001_0001,-1.965,0.0,0.0,-0.0,-1.965,0.0,0.0,-0.0
5588,HHH_b1_02223_000000227_std_0001_0001,0.238,0.0,0.0,-0.0,0.238,0.0,0.0,-0.0
5589,HHH_b2_01938_000000024_std_0001_0001,0.899,0.0,0.0,-0.0,0.899,0.0,0.0,-0.0
5590,HHH_b1_02262_000000038_nat_0001_0001,-0.378,0.0,0.0,-0.0,-0.378,0.0,0.0,-0.0
5591,HHH_b1_07604_000000168_std_0001_0001,-1.317,0.0,0.0,-0.0,-1.317,0.0,0.0,-0.0
5592,HHH_b2_07831_000000163_std_0001_0001,0.482,0.0,0.0,-0.0,0.482,0.0,0.0,-0.0
5593,HHH_b2_04141_000000180_std_0001_0001,4.322,0.0,0.0,-0.0,4.322,0.0,0.0,-0.0
5594,m_HHH_b1_07716_000000255_std_0001_22_34_H_._HHH_b2_01410_0001_0001_0001_0001,-0.204,0.0,0.0,-0.0,-0.204,0.0,0.0,-0.0
5595,HHH_b1_05438_000000250_std_0001_0001,0.9,0.0,0.0,-0.0,0.9,0.0,0.0,-0.0
5596,HHH_b2_03957_000000068_std_0001_0001,-0.886,0.0,0.0,-0.0,-0.886,0.0,0.0,-0.0
5597,HHH_b2_01548_000000049_std_0001_0001,-0.363,0.0,0.0,-0.0,-0.363,0.0,0.0,-0.0
5598,HHH_b2_06739_000000254_std_0001_0001,-0.818,0.0,0.0,-0.0,-0.818,0.0,0.0,-0.0
5599,HHH_b2_00275_000000250_std_0001_0001,0.919,0.0,0.0,-0.0,0.919,0.0,0.0,-0.0
5600,HHH_b2_00775_000000258_std_0001_0001,-0.371,0.0,0.0,-0.0,-0.371,0.0,0.0,-0.0
5601,HHH_b1_03309_000000046_std_0001_0001,-0.564,0.0,0.0,-0.0,-0.564,0.0,0.0,-0.0
5602,HHH_b2_02239_000000031_std_0001_0001,0.453,0.0,0.0,-0.0,0.453,0.0,0.0,-0.0
5603,HHH_b2_00350_000000192_std_0001_0001,0.362,0.0,0.0,-0.0,0.362,0.0,0.0,-0.0
5604,HHH_b2_00652_000000250_std_0001_0001,-1.149,0.0,0.0,-0.0,-1.149,0.0,0.0,-0.0
5605,HHH_b1_04239_000000006_std_0001_0001,2.522,0.0,0.0,-0.0,2.522,0.0,0.0,-0.0
5606,HHH_b2_05526_000000183_std_0001_0001,-2.888,-1.924,0.0,-0.0,-2.888,-1.924,0.0,-0.0
5607,HHH_b2_07134_000000106_std_0001_0001,0.839,0.0,0.0,-0.0,0.839,0.0,0.0,-0.0
5608,HHH_b2_00611_000000014_std_0001_0001_1,-0.329,0.0,0.0,-0.0,-0.329,0.0,0.0,-0.0
5609,m_HHH_b1_06626_000000196_std_0001_23_34_H_._HHH_b1_05428_0001_0001_0001_1,-1.471,0.0,0.0,-0.0,-1.471,0.0,0.0,-0.0
5610,HHH_b1_06596_000000265_std_0001_0001,-0.596,0.0,0.0,-0.0,-0.596,0.0,0.0,-0.0
5611,HHH_b1_05284_000000111_std_0001_0001,1.258,0.0,0.0,-0.0,1.258,0.0,0.0,-0.0
5612,HHH_b1_08391_000000024_std_0001_0001,0.433,0.0,0.0,-0.0,0.433,0.0,0.0,-0.0
5613,m_HHH_b1_04599_000000203_std_0001_25_39_H_._HHH_b1_06879_0001_0001_0001,-0.592,0.0,0.0,-0.0,-0.592,0.0,0.0,-0.0
5614,HHH_b2_07462_000000094_std_0001_0001,2.502,0.0,0.0,-0.0,2.502,0.0,0.0,-0.0
5615,HHH_b2_01319_000000035_std_0001_0001,0.921,0.0,0.0,-0.0,0.921,0.0,0.0,-0.0
5616,HHH_b1_06607_000000278_std_0001_0001,0.339,0.0,0.0,-0.0,0.339,0.0,0.0,-0.0
5617,HHH_b1_02960_000000008_std_0001_0001,0.461,0.0,0.0,-0.0,0.461,0.0,0.0,-0.0
5618,HHH_b2_02419_000000115_std_0001_0001,0.44,0.0,0.0,-0.0,0.44,0.0,0.0,-0.0
5619,HHH_b1_01837_000000071_std_0001_0001,-0.957,0.0,0.0,-0.0,-0.957,0.0,0.0,-0.0
5620,HHH_b1_05658_000000120_std_0001_0001,-1.382,0.0,0.0,-0.0,-1.382,0.0,0.0,-0.0
5621,m_HHH_b2_03924_000000018_std_0001_24_36_H_._HHH_b1_06010_0001_0001_0001_0001,2.607,0.0,0.0,-0.0,2.607,0.0,0.0,-0.0
5622,HHH_b1_08098_000000195_nat_0001_0001,-0.088,0.0,2.0,-4.48,-0.088,0.0,2.0,-4.48
5623,HHH_b1_06416_000000007_std_0001_0001,0.321,0.0,0.0,-0.0,0.321,0.0,0.0,-0.0
5624,HHH_b2_00783_000000295_std_0001_0001,0.912,0.0,0.0,-0.0,0.912,0.0,0.0,-0.0
5625,HHH_b1_08326_000000030_std_0001_0001,-1.375,-0.43,0.0,-0.0,-1.375,-0.43,0.0,-0.0
5626,HHH_b1_07593_000000050_std_0001_0001,1.806,0.0,0.0,-0.0,1.806,0.0,0.0,-0.0
5627,HHH_b1_01789_000000082_std_0001_0001,-1.033,0.0,0.0,-0.0,-1.033,0.0,0.0,-0.0
5628,HHH_b1_03275_000000222_std_0001_0001,-0.319,0.0,0.0,-0.0,-0.319,0.0,0.0,-0.0
5629,HHH_b2_05448_000000253_std_0001_0001,1.093,0.0,0.0,-0.0,1.093,0.0,0.0,-0.0
5630,HHH_b2_04441_000000162_std_0001_0001,0.576,0.0,0.0,-0.0,0.576,0.0,0.0,-0.0
5631,HHH_b1_04197_000000246_std_0001_0001,-0.757,0.0,0.0,-0.0,-0.757,0.0,0.0,-0.0
5632,HHH_b2_07701_000000216_std_0001_0001,0.089,0.0,0.0,-0.0,0.089,0.0,0.0,-0.0
5633,HHH_b2_00137_000000282_std_0001_0001,5.58,0.0,0.0,-0.0,5.58,0.0,0.0,-0.0
5634,HHH_b1_08547_000000290_std_0001_0001,1.663,-1.092,0.0,-0.0,1.663,-1.092,0.0,-0.0
5635,HHH_b2_06292_000000238_std_0001_0001,-0.805,0.0,0.0,-0.0,-0.805,0.0,0.0,-0.0
5636,HHH_b2_07700_000000059_std_0001_0001,0.973,0.0,0.0,-0.0,0.973,0.0,0.0,-0.0
5637,HHH_b1_04560_000000006_std_0001_0001,0.789,0.0,0.0,-0.0,0.789,0.0,0.0,-0.0
5638,HHH_b2_00816_000000017_std_0001_0001,0.163,0.0,0.0,-0.0,0.163,0.0,0.0,-0.0
5639,HHH_b1_04017_000000024_std_0001_0001,-0.981,0.0,0.0,-0.0,-0.981,0.0,0.0,-0.0
5640,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b2_01116_0001_0003_0001_0001,-1.121,0.0,0.0,-0.0,-1.121,0.0,0.0,-0.0
5641,HHH_b2_04729_000000284_std_0001_0001,1.781,0.0,0.0,-0.0,1.781,0.0,0.0,-0.0
5642,HHH_b1_07452_000000201_std_0001_0001,-0.038,0.0,0.0,-0.0,-0.038,0.0,0.0,-0.0
5643,m_HHH_b1_04265_000000295_std_0001_26_38_H_._HHH_b2_04912_0001_0001_0001_0001_1,0.275,0.0,0.0,-0.0,0.275,0.0,0.0,-0.0
5644,HHH_b2_06597_000000089_std_0001_0001,-0.766,0.0,0.0,-0.0,-0.766,0.0,0.0,-0.0
5645,HHH_b1_08151_000000109_std_0001_0001,-0.318,0.0,0.0,-0.0,-0.318,0.0,0.0,-0.0
5646,HHH_b1_02675_000000104_nat_0001_0001,4.597,0.0,0.0,-0.0,4.597,0.0,0.0,-0.0
5647,m_HHH_b1_07962_000000024_nat_0001_22_34_H_._HHH_b1_02939_0001_0001_0001,45.059,0.0,0.0,-0.0,45.059,0.0,0.0,-0.0
5648,HHH_b2_05256_000000038_std_0001_0001,1.123,0.0,0.0,-0.0,1.123,0.0,0.0,-0.0
5649,HHH_b2_05391_000000046_std_0001_0001,-0.759,0.0,0.0,-0.0,-0.759,0.0,0.0,-0.0
5650,HHH_b2_07860_000000099_std_0001_0001,-1.631,0.0,0.0,-0.0,-1.631,0.0,0.0,-0.0
5651,m_HHH_b2_03089_000000260_std_0001_1_14_H_._HHH_b2_05460_0001_0001_0001,0.76,-0.002,0.0,-0.0,0.76,-0.002,0.0,-0.0
5652,HHH_b2_02028_000000144_std_0001_0001,-0.533,0.0,0.0,-0.0,-0.533,0.0,0.0,-0.0
5653,HHH_b2_04019_000000114_std_0001_0001,4.62,0.0,0.0,-0.0,4.62,0.0,0.0,-0.0
5654,HHH_b1_06856_000000070_nat_0001_0001,0.043,0.0,0.0,-0.0,0.043,0.0,0.0,-0.0
5655,HHH_b2_06021_000000118_nat_0001_0001,0.168,0.0,0.0,-0.0,0.168,0.0,0.0,-0.0
5656,HHH_b1_04560_000000155_std_0001_0001,-1.105,0.0,0.0,-0.0,-1.105,0.0,0.0,-0.0
5657,HHH_b1_04470_000000056_std_0001_0001,8.133,0.0,0.0,-0.0,8.133,0.0,0.0,-0.0
5658,m_HHH_b1_03149_000000023_nat_0001_23_37_H_._HHH_b2_04384_0001_0001_0001_1,3.242,0.0,0.0,-0.0,3.242,0.0,0.0,-0.0
5659,HHH_b2_05391_000000115_std_0001_0001,-1.072,0.0,0.0,-0.0,-1.072,0.0,0.0,-0.0
5660,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_04796_0001_0002_0001_0001_1,2.646,0.0,0.0,-0.0,2.646,0.0,0.0,-0.0
5661,HHH_b1_06186_000000280_std_0001_0001,-0.07,0.0,0.0,-0.0,-0.07,0.0,0.0,-0.0
5662,HHH_b1_01941_000000087_std_0001_0001,-2.038,0.0,0.0,-0.0,-2.038,0.0,0.0,-0.0
5663,HHH_b2_07771_000000052_std_0001_0001,1.114,0.0,0.0,-0.0,1.114,0.0,0.0,-0.0
5664,HHH_b1_00083_000000123_std_0001_0001,4.036,0.0,0.0,-0.0,4.036,0.0,0.0,-0.0
5665,HHH_b1_03271_000000229_std_0001_0001,0.483,0.0,0.0,-0.0,0.483,0.0,0.0,-0.0
5666,HHH_b2_05806_000000075_std_0001_0001,-0.965,0.0,0.0,-0.0,-0.965,0.0,0.0,-0.0
5667,HHH_b1_02296_000000040_std_0001_0001,0.356,0.0,0.0,-0.0,0.356,0.0,0.0,-0.0
5668,HHH_b1_02249_000000161_std_0001_0001,0.824,0.0,0.0,-0.0,0.824,0.0,0.0,-0.0
5669,HHH_b1_06280_000000121_std_0001_0001,-1.031,0.0,0.0,-0.0,-1.031,0.0,0.0,-0.0
5670,HHH_b2_01387_000000074_std_0001_0001,0.488,0.0,0.0,-0.0,0.488,0.0,0.0,-0.0
5671,HHH_b1_00527_000000124_std_0001_0001,0.667,0.0,0.0,-0.0,0.667,0.0,0.0,-0.0
5672,HHH_b2_03333_000000041_std_0001_0001,-2.591,0.0,0.0,-0.0,-2.591,0.0,0.0,-0.0
5673,HHH_b1_08717_000000132_std_0001_0001,0.46,0.0,0.0,-0.0,0.46,0.0,0.0,-0.0
5674,HHH_b2_01469_000000037_std_0001_0001,0.055,0.0,0.0,-0.0,0.055,0.0,0.0,-0.0
5675,HHH_b1_08596_000000091_std_0001_0001,84.847,0.0,0.0,-0.0,84.847,0.0,0.0,-0.0
5676,HHH_b2_01341_000000185_std_0001_0001,1.085,0.0,0.0,-0.0,1.085,0.0,0.0,-0.0
5677,HHH_b2_02867_000000105_std_0001_0001,0.258,0.0,0.0,-0.0,0.258,0.0,0.0,-0.0
5678,HHH_b2_01130_000000293_std_0001_0001,1.761,0.0,0.0,-0.0,1.761,0.0,0.0,-0.0
5679,HHH_b1_01642_000000016_std_0001_0001,-0.329,0.0,0.0,-0.0,-0.329,0.0,0.0,-0.0
5680,HHH_b2_03012_000000028_std_0001_0001,1.901,0.0,0.0,-0.0,1.901,0.0,0.0,-0.0
5681,HHH_b1_04980_000000104_std_0001_0001,1.445,0.0,0.0,-0.0,1.445,0.0,0.0,-0.0
5682,HHH_b1_01298_000000155_std_0001_0001,1.252,0.0,0.0,-0.0,1.252,0.0,0.0,-0.0
5683,HHH_b1_07008_000000053_std_0001_0001,-0.67,0.0,0.0,-0.0,-0.67,0.0,0.0,-0.0
5684,m_HHH_b1_05884_000000137_std_0001_44_55_H_._HHH_b2_04729_0001_0001_0001,-0.388,0.0,0.0,-0.0,-0.388,0.0,0.0,-0.0
5685,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_05127_0001_0001_0001,2.157,0.0,0.0,-0.0,2.157,0.0,0.0,-0.0
5686,HHH_b2_01965_000000134_std_0001_0001,-1.388,0.0,0.0,-0.0,-1.388,0.0,0.0,-0.0
5687,HHH_b2_06191_000000080_std_0001_0001,29.667,0.0,0.0,-0.0,29.667,0.0,0.0,-0.0
5688,HHH_b1_01487_000000291_std_0001_0001,-0.402,0.0,0.0,-0.0,-0.402,0.0,0.0,-0.0
5689,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b1_05143_0001_0001_0001,1.117,0.0,0.0,-0.0,1.117,0.0,0.0,-0.0
5690,HHH_b2_00154_000000060_std_0001_0001,-0.992,0.0,0.0,-0.0,-0.992,0.0,0.0,-0.0
5691,HHH_b1_04727_000000041_std_0001_0001,-2.465,0.0,0.0,-0.0,-2.465,0.0,0.0,-0.0
5692,m_HHH_b2_00301_000000152_std_0001_4_20_H_._HHH_b1_01216_0001_0003_0001_0001,120.591,0.0,0.0,-0.0,120.591,0.0,0.0,-0.0
5693,HHH_b1_08547_000000285_std_0001_0001,-0.934,0.0,0.0,-0.0,-0.934,0.0,0.0,-0.0
5694,HHH_b1_05461_000000003_std_0001_0001,0.478,0.0,0.0,-0.0,0.478,0.0,0.0,-0.0
5695,HHH_b2_02079_000000041_std_0001_0001,-0.454,0.0,0.0,-0.0,-0.454,0.0,0.0,-0.0
5696,HHH_b1_04889_000000030_std_0001_0001_1,-1.7,0.0,0.0,-0.0,-1.7,0.0,0.0,-0.0
5697,HHH_b1_04292_000000077_std_0001_0001,46.767,0.0,0.0,-0.0,46.767,0.0,0.0,-0.0
5698,HHH_b1_01497_000000114_std_0001_0001,3.361,-0.067,0.0,-0.0,3.361,-0.067,0.0,-0.0
5699,m_HHH_b2_07822_000000230_std_0001_3_12_H_._HHH_b2_01650_0001_0002_0001_0001,0.22,0.0,0.0,-0.0,0.22,0.0,0.0,-0.0
5700,HHH_b2_05763_000000104_std_0001_0001,0.18,0.0,0.0,-0.0,0.18,0.0,0.0,-0.0
5701,HHH_b1_03387_000000219_nat_0001_0001,23.417,0.0,2.0,-6.44,23.34,0.0,2.0,-6.44
5702,HHH_b2_02513_000000156_std_0001_0001,2.796,0.0,0.0,-0.0,2.796,0.0,0.0,-0.0
5703,m_HHH_b2_02914_000000275_std_0001_21_32_H_._HHH_b1_00009_0001_0001_0001,4.826,0.0,0.0,-0.0,4.826,0.0,0.0,-0.0
5704,m_HHH_b1_03188_000000145_std_0001_23_34_H_._HHH_b2_04913_0001_0001_0001_0001,-1.067,0.0,0.0,-0.0,-1.067,0.0,0.0,-0.0
5705,HHH_b1_07544_000000265_std_0001_0001,0.533,0.0,0.0,-0.0,0.533,0.0,0.0,-0.0
5706,HHH_b2_07605_000000026_std_0001_0001,14.129,0.0,0.0,-0.0,14.129,0.0,0.0,-0.0
5707,HHH_b1_00442_000000161_std_0001_0001,-1.256,0.0,0.0,-0.0,-1.256,0.0,0.0,-0.0
5708,HHH_b2_07016_000000106_std_0001_0001,-1.944,0.0,0.0,-0.0,-1.944,0.0,0.0,-0.0
5709,HHH_b1_07340_000000206_std_0001_0001,0.33,0.0,0.0,-0.0,0.33,0.0,0.0,-0.0
5710,HHH_b1_01332_000000112_std_0001_0001,0.173,0.0,0.0,-0.0,0.173,0.0,0.0,-0.0
5711,HHH_b2_00860_000000187_std_0001_0001,5.301,0.0,0.0,-0.0,5.301,0.0,0.0,-0.0
5712,HHH_b1_00485_000000262_std_0001_0001,3.28,0.0,0.0,-0.0,3.28,0.0,0.0,-0.0
5713,HHH_b2_07398_000000004_std_0001_0001,0.623,0.0,0.0,-0.0,0.623,0.0,0.0,-0.0
5714,HHH_b2_04216_000000052_std_0001_0001_1,0.068,0.0,0.0,-0.0,0.068,0.0,0.0,-0.0
5715,HHH_b1_03608_000000243_std_0001_0001,34.574,0.0,0.0,-0.0,34.574,0.0,0.0,-0.0
5716,HHH_b1_08668_000000022_std_0001_0001,-1.249,0.0,0.0,-0.0,-1.249,0.0,0.0,-0.0
5717,HHH_b1_03206_000000018_std_0001_0001,-1.274,0.0,0.0,-0.0,-1.274,0.0,0.0,-0.0
5718,HHH_b1_04517_000000084_std_0001_0001,-0.46,0.0,0.0,-0.0,-0.46,0.0,0.0,-0.0
5719,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b1_07920_0001_0001_0001,616.37,0.0,0.0,-0.0,616.37,0.0,0.0,-0.0
5720,HHH_b2_04244_000000006_std_0001_0001,-0.393,0.0,0.0,-0.0,-0.393,0.0,0.0,-0.0
5721,HHH_b2_07036_000000213_std_0001_0001,-0.542,0.0,0.0,-0.0,-0.542,0.0,0.0,-0.0
5722,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_07125_0001_0002_0001_0001,-2.574,0.0,0.0,-0.0,-2.574,0.0,0.0,-0.0
5723,HHH_b1_07593_000000045_std_0001_0001,0.199,0.0,0.0,-0.0,0.199,0.0,0.0,-0.0
5724,HHH_b2_04388_000000241_std_0001_0001,-0.46,0.0,0.0,-0.0,-0.46,0.0,0.0,-0.0
5725,m_HHH_b2_01580_000000242_std_0001_20_34_H_._HHH_b2_04898_0001_0001_0001,5.157,0.0,0.0,-0.0,5.157,0.0,0.0,-0.0
5726,HHH_b2_06462_000000243_std_0001_0001,0.149,0.0,0.0,-0.0,0.149,0.0,0.0,-0.0
5727,HHH_b2_05883_000000066_std_0001_0001,1.056,0.0,0.0,-0.0,1.056,0.0,0.0,-0.0
5728,HHH_b1_06270_000000132_std_0001_0001,0.337,0.0,0.0,-0.0,0.337,0.0,0.0,-0.0
5729,HHH_b1_08151_000000241_std_0001_0001,0.172,0.0,0.0,-0.0,0.172,0.0,0.0,-0.0
5730,HHH_b1_00949_000000151_std_0001_0001,-0.876,0.0,0.0,-0.0,-0.876,0.0,0.0,-0.0
5731,HHH_b2_02651_000000080_std_0001_0001,-2.338,0.0,0.0,-0.0,-2.338,0.0,0.0,-0.0
5732,m_HHH_b1_07861_000000265_std_0001_27_38_H_._HHH_b1_01741_0001_0001_0001_0001,0.628,0.0,0.0,-0.0,0.628,0.0,0.0,-0.0
5733,HHH_b1_05673_000000217_std_0001_0001,29.883,0.0,0.0,-0.0,29.883,0.0,0.0,-0.0
5734,HHH_b1_03050_000000128_std_0001_0001,-1.282,0.0,0.0,-0.0,-1.282,0.0,0.0,-0.0
5735,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b2_00703_0001_0002_0001_0001,-1.216,0.0,0.0,-0.0,-1.216,0.0,0.0,-0.0
5736,m_HHH_b1_04459_000000247_std_0001_2_16_H_._HHH_b2_03359_0001_0001_0001,379.891,0.0,0.0,-0.0,379.891,0.0,0.0,-0.0
5737,HHH_b2_03318_000000298_std_0001_0001,-0.582,0.0,0.0,-0.0,-0.582,0.0,0.0,-0.0
5738,m_HHH_b1_06626_000000196_std_0001_23_34_H_._HHH_b1_06161_0001_0001_0001,7.425,0.0,0.0,-0.0,7.425,0.0,0.0,-0.0
5739,HHH_b1_06737_000000195_std_0001_0001,-0.738,0.0,0.0,-0.0,-0.738,0.0,0.0,-0.0
5740,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_03945_0001_0002_0001_0001,-2.143,0.0,0.0,-0.0,-2.143,0.0,0.0,-0.0
5741,HHH_b2_04144_000000066_std_0001_0001,1.024,0.0,0.0,-0.0,1.024,0.0,0.0,-0.0
5742,HHH_b1_03051_000000087_std_0001_0001,-0.304,0.0,0.0,-0.0,-0.304,0.0,0.0,-0.0
5743,HHH_b2_06081_000000196_std_0001_0001,-0.75,0.0,0.0,-0.0,-0.75,0.0,0.0,-0.0
5744,HHH_b1_06165_000000086_std_0001_0001,-0.575,0.0,0.0,-0.0,-0.575,0.0,0.0,-0.0
5745,HHH_b2_06161_000000220_std_0001_0001,-1.18,0.0,0.0,-0.0,-1.18,0.0,0.0,-0.0
5746,HHH_b1_00914_000000218_std_0001_0001,-0.162,0.0,0.0,-0.0,-0.162,0.0,0.0,-0.0
5747,HHH_b1_07627_000000109_std_0001_0001,-0.97,0.0,0.0,-0.0,-0.97,0.0,0.0,-0.0
5748,HHH_b1_07147_000000226_std_0001_0001,-0.806,0.0,0.0,-0.0,-0.806,0.0,0.0,-0.0
5749,HHH_b1_02512_000000254_std_0001_0001,-0.35,0.0,0.0,-0.0,-0.35,0.0,0.0,-0.0
5750,HHH_b1_06081_000000135_std_0001_0001,-0.44,0.0,0.0,-0.0,-0.44,0.0,0.0,-0.0
5751,HHH_b2_04111_000000093_std_0001_0001,-0.621,0.0,0.0,-0.0,-0.621,0.0,0.0,-0.0
5752,HHH_b1_06856_000000136_nat_0001_0001,-1.192,0.0,2.0,-4.48,-1.115,0.0,2.0,-4.48
5753,HHH_b1_08269_000000267_nat_0001_0001,-0.867,0.0,2.0,-4.48,-0.867,0.0,2.0,-4.48
5754,HHH_b1_03498_000000282_std_0001_0001,2.637,0.0,0.0,-0.0,2.637,0.0,0.0,-0.0
5755,HHH_b2_04907_000000070_std_0001_0001,-0.835,0.0,0.0,-0.0,-0.835,0.0,0.0,-0.0
5756,HHH_b2_08092_000000297_std_0001_0001,-1.348,0.0,0.0,-0.0,-1.348,0.0,0.0,-0.0
5757,m_HHH_b2_02873_000000284_std_0001_24_40_H_._HHH_b1_05520_0001_0001_0001_0001,7.578,0.0,0.0,-0.0,7.578,0.0,0.0,-0.0
5758,HHH_b1_06162_000000064_std_0001_0001,-0.95,0.0,0.0,-0.0,-0.95,0.0,0.0,-0.0
5759,m_HHH_b1_04054_000000026_std_0001_2_19_H_._HHH_b1_03134_0001_0001_0001,-2.482,0.0,0.0,-0.0,-2.482,0.0,0.0,-0.0
5760,HHH_b1_03387_000000095_nat_0001_0001,0.685,0.0,2.0,-5.32,0.685,0.0,2.0,-5.32
5761,HHH_b1_01591_000000197_std_0001_0001,-0.77,0.0,0.0,-0.0,-0.77,0.0,0.0,-0.0
5762,HHH_b1_05401_000000006_std_0001_0001,0.664,0.0,0.0,-0.0,0.664,0.0,0.0,-0.0
5763,HHH_b2_07999_000000286_std_0001_0001,0.206,0.0,0.0,-0.0,0.206,0.0,0.0,-0.0
5764,m_HHH_b2_08174_000000191_std_0001_41_56_H_._HHH_b2_07707_0001_0003_0001_0001,-1.359,0.0,0.0,-0.0,-1.359,0.0,0.0,-0.0
5765,HHH_b2_02666_000000109_std_0001_0001,-1.406,0.0,0.0,-0.0,-1.406,0.0,0.0,-0.0
5766,HHH_b2_02380_000000005_std_0001_0001,0.344,0.0,0.0,-0.0,0.344,0.0,0.0,-0.0
5767,HHH_b2_06653_000000245_std_0001_0001,-0.381,0.0,0.0,-0.0,-0.381,0.0,0.0,-0.0
5768,HHH_b2_06834_000000125_std_0001_0001,0.203,0.0,0.0,-0.0,0.203,0.0,0.0,-0.0
5769,HHH_b1_05181_000000111_std_0001_0001,0.369,0.0,0.0,-0.0,0.369,0.0,0.0,-0.0
5770,HHH_b2_06174_000000096_std_0001_0001,0.092,0.0,0.0,-0.0,0.092,0.0,0.0,-0.0
5771,HHH_b2_05707_000000059_std_0001_0001,1.598,0.0,0.0,-0.0,1.598,0.0,0.0,-0.0
5772,HHH_b1_04552_000000083_std_0001_0001,-0.575,0.0,0.0,-0.0,-0.575,0.0,0.0,-0.0
5773,HHH_b2_07349_000000287_std_0001_0001,0.185,0.0,0.0,-0.0,0.185,0.0,0.0,-0.0
5774,HHH_b2_03437_000000095_std_0001_0001,0.873,0.0,0.0,-0.0,0.873,0.0,0.0,-0.0
5775,HHH_b2_04736_000000102_std_0001_0001,0.237,0.0,0.0,-0.0,0.237,0.0,0.0,-0.0
5776,HHH_b2_08155_000000136_std_0001_0001,-0.287,0.0,0.0,-0.0,-0.287,0.0,0.0,-0.0
5777,HHH_b2_04970_000000065_std_0001_0001,-1.433,0.0,0.0,-0.0,-1.433,0.0,0.0,-0.0
5778,m_HHH_b1_03213_000000171_std_0001_42_59_H_._HHH_b1_00097_0001_0003_0001_0001,-1.065,0.0,0.0,-0.0,-1.065,0.0,0.0,-0.0
5779,HHH_b2_02260_000000053_std_0001_0001,-1.67,0.0,0.0,-0.0,-1.67,0.0,0.0,-0.0
5780,HHH_b2_03381_000000035_std_0001_0001,-0.239,0.0,0.0,-0.0,-0.239,0.0,0.0,-0.0
5781,HHH_b1_00109_000000040_std_0001_0001,3.32,0.0,0.0,-0.0,3.32,0.0,0.0,-0.0
5782,m_HHH_b2_00943_000000220_std_0001_44_55_H_._HHH_b2_06562_0001_0001_0001,118.475,0.0,0.0,-0.0,118.475,0.0,0.0,-0.0
5783,m_HHH_b2_07615_000000090_std_0001_38_52_H_._HHH_b1_03337_0001_0001_0001,323.438,0.0,0.0,-0.0,323.438,0.0,0.0,-0.0
5784,HHH_b1_00852_000000254_std_0001_0001,-1.828,0.0,0.0,-0.0,-1.828,0.0,0.0,-0.0
5785,HHH_b1_07766_000000278_std_0001_0001,-0.421,0.0,0.0,-0.0,-0.421,0.0,0.0,-0.0
5786,HHH_b2_01594_000000223_std_0001_0001,-0.432,0.0,0.0,-0.0,-0.432,0.0,0.0,-0.0
5787,m_HHH_b1_03552_000000195_std_0001_25_36_H_._HHH_b2_02799_0001_0003_0001_0001,-0.482,0.0,0.0,-0.0,-0.482,0.0,0.0,-0.0
5788,HHH_b2_02242_000000299_std_0001_0001_1,-0.913,0.0,0.0,-0.0,-0.913,0.0,0.0,-0.0
5789,HHH_b1_05784_000000060_std_0001_0001,1.946,0.0,0.0,-0.0,1.946,0.0,0.0,-0.0
5790,HHH_b2_07199_000000234_std_0001_0001,2.386,0.0,0.0,-0.0,2.386,0.0,0.0,-0.0
